position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
10,Effects of Eudaimonic Framing upon the Self-Regulation of Healthy Lifestyle Behavior and Alleviation of Noncommunicable Disease,nXeEuUUxKmsJ,RA Willmot - 2019 - search.proquest.com,https://search.proquest.com/openview/98b9dff9acaf21d8b57b9f7bc017e72b/1?pq-origsite=gscholar&cbl=51922&diss=y,RA Willmot,2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
11,"Excessive appetites for video-games: an examination of the causes, consequences, and progression of problematic video-game playing",Fq8rk3Q2UNsJ,CJ Forrest - 2016 - digital.library.adelaide.edu.au,https://digital.library.adelaide.edu.au/dspace/handle/2440/102707,CJ Forrest,2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
12,Digital Piracy Adoption: a Quantitative Study Among College Students in Michigan,_AQwwxwhHs4J,B Nichols - 2021 - search.proquest.com,https://search.proquest.com/openview/8a827460ee3c936c123eb127fe101939/1?pq-origsite=gscholar&cbl=18750&diss=y,B Nichols,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
13,Adolescents' Post-Conflict Amelioration of Anger and Sadness via Affective Perspective-Taking,FC5TYP1kR2QJ,KA Tejada - 2021 - search.proquest.com,https://search.proquest.com/openview/6d8d2e3dcb416b2704a81d7787d96b93/1?pq-origsite=gscholar&cbl=18750&diss=y,KA Tejada,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
14,Neural Mechanisms of Young Adult Sexual Decision-Making and Risk Behavior,vmyw7qqViKgJ,EC Victor - 2016 - search.proquest.com,https://search.proquest.com/openview/1b6495fb6f38568c800eec8c87ec6e47/1?pq-origsite=gscholar&cbl=18750,EC Victor,2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
15,"Online peer support groups to combat digital addiction: acceptance factors, design features and guidelines.",0a6WcUhRkeIJ,M Aldhayan - 2021 - eprints.bournemouth.ac.uk,http://eprints.bournemouth.ac.uk/36402/,M Aldhayan,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
16,"Self-control: Determinants, life outcomes and intergenerational implications",jYAn0ZOMVr0J,"DA Cobb-Clark, SC Dahmann, D Kamhöfer… - 2019 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3427627,DA Cobb,2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
17,"Hard Work Beats Talent, Unless Talent Works Hard: Exploring the Relationship Between Self-Efficacy and Sales Performance",Lqen_9rCWzoJ,MS Amin - 2020 - search.proquest.com,https://search.proquest.com/openview/52ba443cf7696b70a6da8e2fc08f40c1/1?pq-origsite=gscholar&cbl=18750&diss=y,MS Amin,2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
18,Impact of transitioning to the US on Koreans' health behaviors and well-being,hsW4C2R9r3YJ,H Hwang - 2013 - repositories.lib.utexas.edu,https://repositories.lib.utexas.edu/handle/2152/23185,H Hwang,2013,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
19,Characterising resistance to overconsumption: a biopsychological analysis,dzulZm-DoiAJ,SH Fay - 2015 - eprints.qut.edu.au,https://eprints.qut.edu.au/82066,SH Fay,2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",38,social desirability
0,Investigation of factors related to performance and retention of engineering students.,PLePWu1WlEgJ,NB Honken - 2014 - ir.library.louisville.edu,https://ir.library.louisville.edu/etd/2275/,NB Honken,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
1,Psychological Well-Being in Iraq and Afghanistan Veterans: A Broader Model of Risk and Protective Factors,xy9nBuAxPZwJ,JS Bergmann - 2014 - search.proquest.com,https://search.proquest.com/openview/a8722902317d860e1bbe8757f8f30c98/1?pq-origsite=gscholar&cbl=18750,JS Bergmann,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
2,Development of Assessment Tool to Measure Soft Skills in the Performance of Healthcare Providers,ckz0ohQ6whYJ,N AbuJbara - 2020 - shareok.org,https://shareok.org/handle/11244/325374,N AbuJbara,2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
3,Affective and Self-presentational Responses to an Exercise Identity Challenge: Investigating Identity Theory and the Role of the Other,tzb7ziy898cJ,GS Stadig - 2011 - ruor.uottawa.ca,https://ruor.uottawa.ca/handle/10393/28816,GS Stadig,2011,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
4,The Examination of Protective Factors between Corporal Punishment and Adolescent Aggression,KqlgB0BZyWEJ,AE Neaverson - 2018 - repository.cam.ac.uk,https://www.repository.cam.ac.uk/handle/1810/279071,AE Neaverson,2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
5,Competenze emotive e sociali: Validazione di un nuovo modello,9RKCeSxePb0J,M Novi - 2017 - 157.138.7.91,http://157.138.7.91/handle/10579/11914,M Novi,,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
6,Direct all correspondence to,u3F_LZExhUMJ,"LE Park, K Fujita, K Naragon-Gainey, TM Radsvick… - researchgate.net",https://www.researchgate.net/profile/Lora-Park/publication/356241287_Happiness-To_enjoy_now_or_later_Consequences_of_delaying_happiness_and_living_in_the_moment_beliefs/links/61a7cab150e22929cd3c19ce/Happiness-To-enjoy-now-or-later-Consequences-of-delaying-happiness-and-living-in-the-moment-beliefs.pdf,"LE Park, K Fujita, K Naragon",,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
7,A Qualitative Examination of the Relationship Attachment Model (RAM) with Married Individuals,PrJj0Md63bMJ,MC Van Epp - 2013 - rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=akron1365099833,MC Van Epp,2013,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
8,브컨슈 T 머를 추구하는 것은 나쁜 일이 아니다,AL5MFcf5eawJ,"용하여， 보나， 이에게， 피해를， 주는가， 하면… - 한국심리학회지: 소비자 …, 2014 - oak.go.kr",http://oak.go.kr/central/journallist/journaldetail.do?article_seq=20089,용하여， 보나， 이에게， 피해를， 주는가， 하면…,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
9,"Self-Control, Context, and Health-Impairing Behaviors: Understanding Addiction Risk",RhnJkrjysLUJ,MV Auerbach - 2016 - search.proquest.com,https://search.proquest.com/openview/d16bf91b589b4e6cf03b9574eef79911/1?pq-origsite=gscholar&cbl=18750,MV Auerbach,2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
10,"Locus of Control, Stress, and Tenure: Predicting a Police Officer's Capacity to Self-Regulate",MeCzHfDEfpIJ,MJM Mendiola - 2021 - search.proquest.com,https://search.proquest.com/openview/46e27a4a6d19dbfbc028dd9a53caacc5/1?pq-origsite=gscholar&cbl=18750&diss=y,MJM Mendiola,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
11,Diagnostik von Ressourcen im Alter,oIV3LMvpU74J,"S Forstmeier, H Uhlendorff… - Zeitschrift für …, 2005 - econtent.hogrefe.com",https://econtent.hogrefe.com/doi/abs/10.1024/1011-6877.18.4.227,"S Forstmeier, H Uhlendorff…",2005,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
12,Individual and organizational predictors of perceiving workplace behaviors as counterproductive,nT8nmh_bFc4J,H Ağca - 2014 - open.metu.edu.tr,https://open.metu.edu.tr/handle/11511/24157,H Ağca,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
13,Accounting for individual differences in financial behaviour: The role of personality in insurance claims and credit behaviour,_CrlmRWw80MJ,DJ Hughes - 2014 - search.proquest.com,https://search.proquest.com/openview/832f4e58e8c038ae91b3c0847f5054c5/1?pq-origsite=gscholar&cbl=51922,DJ Hughes,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
14,"The Power of Saying"" I'm Sorry"": The Influence of Apologies on Offenders' Health Behaviors and Cardiovascular Stress Reactivity and Recovery",Y6TH259_VqoJ,A Vazeou-Nieuwenhuis - 2018 - search.proquest.com,https://search.proquest.com/openview/ea99fbf981a6b81d51aec8b51aa1e65d/1?pq-origsite=gscholar&cbl=18750&diss=y,A Vazeou,2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
15,Intersectional Examination of Individuation and Emotional Intelligence: Longitudinal Associations with Positive Psychology and Multicultural Psychology,uHFxKQRRCp0J,LE Miller - 2016 - digitalcommons.georgiasouthern …,https://digitalcommons.georgiasouthern.edu/cgi/viewcontent.cgi?article=2358&context=etd,LE Miller,2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
16,Urban Regeneration and Psychological Mechanisms Associated with 'Urbanicity'Effect,aOdbJJevJm8J,N Choudhri - 2019 - search.proquest.com,https://search.proquest.com/openview/e8cd29a4fdf523fedbf803e5a5e72298/1?pq-origsite=gscholar&cbl=44156,N Choudhri,2019,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
17,"The Relationship Between Attachment, Self-Regulation, and Resilience in Undergraduate Students' College Adjustment",fHN4pmt6AbkJ,SA Tanner - 2018 - search.proquest.com,https://search.proquest.com/openview/44b6da10da4f4f951411f4a22ac0f850/1?pq-origsite=gscholar&cbl=18750,SA Tanner,2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
18,"귀인피드백이 마인드셋 (mindset), 그릿 (grit), 자기조절력에 따라 학업성취에 미치는 영향",honbyboF0ugJ,박준수 - 2017 - s-space.snu.ac.kr,https://s-space.snu.ac.kr/handle/10371/127930,박준수,2017,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
19,Managing Technical Debt in Agile Software Development Projects,zUM_Wl5WfMwJ,M Boodraj - 2020 - scholarworks.gsu.edu,https://scholarworks.gsu.edu/cis_diss/77/,M Boodraj,2020,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",39,social desirability
0,Financial behavior and well-being of young adults: effects of self-control and optimism,QZHcHmXs8SIJ,J Hirvonen - 2018 - jyx.jyu.fi,https://jyx.jyu.fi/handle/123456789/59898,J Hirvonen,2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
1,The Effects of Parenting and Religiosity on Deviance in Slovene Adolescents,PLFeGzL95IYJ,A Emerson - 2014 - etd.auburn.edu,http://etd.auburn.edu/handle/10415/4039,A Emerson,2014,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
2,부정정서가 대학생의 병리적 쇼핑 및 폭식에 미치는 영향: 자기조절의 간접효과,5M2yTe4ZwGUJ,"박연경， 이민규 - 청소년학연구, 2016 - dbpia.co.kr",https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE07063078,박연경， 이민규,2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
3,Attachment representations and parenting: the assessment of cognitive complexity and emotional security with the adult attachment interview: a thesis presented in …,n4JkqIMCxS0J,SA Watson - 2009 - mro.massey.ac.nz,https://mro.massey.ac.nz/handle/10179/1790,SA Watson,2009,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
4,Inhibiting Online Aggression in Adolescents: Self-control as a Moderator of Negative Internal Processes in Hostile Computer-mediated Interactions,uMN8PYj5xswJ,CB Wirth-Hawkins - 2010 - d.lib.msu.edu,https://d.lib.msu.edu/etd/407/datastream/OBJ/download/Inhibiting_online_aggression_in_adolescents___self-control_as_a_moderator_of_negative_internal_processes_in_hostile_computer-mediated_interactions.pdf,CB Wirth,2010,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
5,Sophistication about self-control,9MSiyO3nhYsJ,"DA Cobb-Clark, SC Dahmann, D Kamhöfer… - Life Course Centre …, 2021 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3898200,DA Cobb,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
6,Child trends,z2bwg_jlGogJ,"LH Lippman, R Ryberg, R Carney… - What do children need to …, 2015 - youthpower.org",http://www.youthpower.org/sites/default/files/YouthPower/resources/Workforce_Connections_Key_Soft_Skills_and_Appendices.pdf,"LH Lippman, R Ryberg, R Carney…",2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
7,An empathy prime study of narcissism and rape myth acceptance among heterosexual college males,lAR4yFzd4OkJ,AD Long - 2018 - search.proquest.com,https://search.proquest.com/openview/0b28425e63bfd9b1867f49d399b14938/1?pq-origsite=gscholar&cbl=18750,AD Long,2018,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
8,Hubungan Antara Kontrol Diri Dengan Nomophobia (no Mobile Phone Phobia) Pada Mahasiswa,NQMWWQNq2o0J,E Safira - 2021 - repository.uir.ac.id,http://repository.uir.ac.id/id/eprint/9116,E Safira,2021,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
9,Psychological well-being of Muslim Middle-Eastern women living in the United States,uX99yaSluGcJ,S Rezaei - 2015 - search.proquest.com,https://search.proquest.com/openview/7a77e280b39307773ff8ce09dd4401ef/1?pq-origsite=gscholar&cbl=18750,S Rezaei,2015,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
10,The victimization-offending relationship from a longitudinal perspective,Sg6EoQyka_kJ,JJ Rokven - 2016 - repository.ubn.ru.nl,https://repository.ubn.ru.nl/bitstream/handle/2066/159222/159222.pdf,JJ Rokven,2016,"https://scholar.google.com/scholar?q=%22social+desirability%22&cites=6099775482241657013&hl=en&start=860&num=21&as_ylo=2004&as_yhi=2022&as_sdt=5,31&as_vis=1&scipsc=1",40,social desirability
